Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2015T3;3,6
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2015T2;3,4
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2015T1;-0,3
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2014T4;-0,4
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2014T3;2,9
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2014T2;-1,1
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2014T1;1,5
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2013T4;2,9
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2013T3;2,7
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2013T2;-2,6
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2013T1;-5,1
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2012T4;2,2
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2012T3;-5,2
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2012T2;-4,9
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2012T1;-3,6
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2011T4;-3,3
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2011T3;-3,2
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2011T2;-2,6
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2011T1;-2,0
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2010T4;-1,9
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2010T3;-2,4
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2010T2;1,0
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2010T1;-5,5
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2009T4;-1,4
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2009T3;-0,6
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2009T2;-0,8
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2009T1;-4,3
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2008T4;0,1
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2008T3;0,0
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2008T2;1,0
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2008T1;1,1
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2007T4;3,0
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2007T3;2,2
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2007T2;2,2
Nacional;06 Cantabria;Vivienda nueva;Variación trimestral;2007T1;1,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2025T3;7,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2025T2;5,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2025T1;7,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2024T4;13,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2024T3;11,7
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2024T2;15,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2024T1;11,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2023T4;8,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2023T3;14,1
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2023T2;13,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2023T1;10,5
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2022T4;10,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2022T3;7,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2022T2;7,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2022T1;11,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2021T4;6,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2021T3;2,8
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2021T2;4,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2021T1;4,5
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2020T4;7,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2020T3;9,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2020T2;5,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2020T1;-0,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2019T4;1,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2019T3;2,1
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2019T2;4,7
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2019T1;11,8
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2018T4;6,1
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2018T3;4,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2018T2;1,8
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2018T1;2,7
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2017T4;3,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2017T3;2,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2017T2;3,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2017T1;1,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2016T4;1,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2016T3;2,7
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2016T2;5,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2016T1;6,7
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2015T4;4,9
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2015T3;6,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2015T2;5,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2015T1;1,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2014T4;2,8
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2014T3;6,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2014T2;6,1
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2014T1;4,5
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2013T4;-2,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2013T3;-3,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2013T2;-10,5
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2013T1;-12,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2012T4;-11,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2012T3;-16,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2012T2;-14,3
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2012T1;-12,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2011T4;-10,7
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2011T3;-9,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2011T2;-8,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2011T1;-5,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2010T4;-8,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2010T3;-8,1
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2010T2;-6,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2010T1;-8,1
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2009T4;-7,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2009T3;-5,5
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2009T2;-5,0
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2009T1;-3,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2008T4;2,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2008T3;5,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2008T2;7,5
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2008T1;8,8
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2007T4;9,6
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2007T3;10,2
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2007T2;12,4
Nacional;06 Cantabria;Vivienda nueva;Variación anual;2007T1;13,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2025T3;8,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2025T2;5,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2025T1;2,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2024T4;13,2
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2024T3;13,9
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2024T2;13,2
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2024T1;8,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2023T4;8,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2023T3;10,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2023T2;6,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2023T1;5,0
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2022T4;10,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2022T3;7,0
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2022T2;3,8
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2022T1;5,0
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2021T4;6,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2021T3;5,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2021T2;2,9
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2021T1;0,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2020T4;7,9
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2020T3;10,7
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2020T2;6,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2020T1;3,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2019T4;1,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2019T3;2,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2019T2;2,0
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2019T1;6,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2018T4;6,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2018T3;6,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2018T2;3,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2018T1;0,8
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2017T4;3,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2017T3;5,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2017T2;5,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2017T1;1,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2016T4;1,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2016T3;4,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2016T2;3,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2016T1;1,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2015T4;4,9
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2015T3;6,8
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2015T2;3,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2015T1;-0,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2014T4;2,8
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2014T3;3,2
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2014T2;0,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2014T1;1,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2013T4;-2,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2013T3;-5,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2013T2;-7,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2013T1;-5,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2012T4;-11,2
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2012T3;-13,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2012T2;-8,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2012T1;-3,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2011T4;-10,7
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2011T3;-7,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2011T2;-4,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2011T1;-2,0
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2010T4;-8,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2010T3;-6,8
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2010T2;-4,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2010T1;-5,5
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2009T4;-7,0
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2009T3;-5,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2009T2;-5,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2009T1;-4,3
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2008T4;2,2
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2008T3;2,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2008T2;2,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2008T1;1,1
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2007T4;9,6
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2007T3;6,4
Nacional;06 Cantabria;Vivienda nueva;Variación en lo que va de año;2007T2;4,1
